payment_id,project_id,payment_date,amount,payment_type,agency,data_source
PAY-0625-1,MPLADS-SYN-0625,2026-10-17,605751,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0625-2,MPLADS-SYN-0625,2026-08-08,1017849,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0626-1,MPLADS-SYN-0626,2026-06-07,650695,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0626-2,MPLADS-SYN-0626,2026-06-16,348394,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0626-3,MPLADS-SYN-0626,2026-08-03,310718,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0626-4,MPLADS-SYN-0626,2026-02-08,148841,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0626-5,MPLADS-SYN-0626,2026-06-26,287152,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0627-1,MPLADS-SYN-0627,2026-04-27,271447,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0627-2,MPLADS-SYN-0627,2026-03-18,594008,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0628-1,MPLADS-SYN-0628,2026-09-03,469189,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0628-2,MPLADS-SYN-0628,2026-10-16,197889,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0628-3,MPLADS-SYN-0628,2026-08-12,177283,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0628-4,MPLADS-SYN-0628,2026-07-20,369651,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0628-5,MPLADS-SYN-0628,2026-08-16,470548,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0629-1,MPLADS-SYN-0629,2026-05-22,43053,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0629-2,MPLADS-SYN-0629,2026-05-09,18721,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0629-3,MPLADS-SYN-0629,2026-05-03,10321,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0629-4,MPLADS-SYN-0629,2026-05-10,12975,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0629-5,MPLADS-SYN-0629,2026-03-25,23430,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0630-1,MPLADS-SYN-0630,2026-09-03,194113,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0630-2,MPLADS-SYN-0630,2026-09-17,144998,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0630-3,MPLADS-SYN-0630,2026-12-15,188005,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0631-1,MPLADS-SYN-0631,2026-12-18,278078,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0631-2,MPLADS-SYN-0631,2026-09-13,178945,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0631-3,MPLADS-SYN-0631,2026-10-13,482665,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0632-1,MPLADS-SYN-0632,2026-06-10,243830,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0632-2,MPLADS-SYN-0632,2026-06-23,540336,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0633-1,MPLADS-SYN-0633,2026-02-17,218270,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0633-2,MPLADS-SYN-0633,2026-02-21,283538,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0633-3,MPLADS-SYN-0633,2026-02-15,340085,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0633-4,MPLADS-SYN-0633,2026-03-21,84013,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0633-5,MPLADS-SYN-0633,2026-03-07,335113,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0634-1,MPLADS-SYN-0634,2026-03-25,112063,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0634-2,MPLADS-SYN-0634,2026-05-23,174765,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0635-1,MPLADS-SYN-0635,2026-07-14,208479,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0635-2,MPLADS-SYN-0635,2026-07-14,79598,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0635-3,MPLADS-SYN-0635,2026-10-12,97077,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0635-4,MPLADS-SYN-0635,2026-07-24,61456,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0635-5,MPLADS-SYN-0635,2026-08-14,84390,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0636-1,MPLADS-SYN-0636,2026-12-25,574346,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0636-2,MPLADS-SYN-0636,2026-10-17,346809,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0636-3,MPLADS-SYN-0636,2026-09-22,670778,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0637-1,MPLADS-SYN-0637,2026-06-11,273038,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0637-2,MPLADS-SYN-0637,2026-07-11,125043,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0637-3,MPLADS-SYN-0637,2026-07-25,576487,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0638-1,MPLADS-SYN-0638,2026-11-16,75106,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0638-2,MPLADS-SYN-0638,2026-10-08,91755,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0638-3,MPLADS-SYN-0638,2027-01-09,31273,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0638-4,MPLADS-SYN-0638,2026-09-02,23010,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0638-5,MPLADS-SYN-0638,2026-12-03,72856,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0639-1,MPLADS-SYN-0639,2027-01-01,208516,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0639-2,MPLADS-SYN-0639,2026-10-28,162481,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0639-3,MPLADS-SYN-0639,2027-01-12,519592,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0640-1,MPLADS-SYN-0640,2026-05-13,70506,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0640-2,MPLADS-SYN-0640,2026-03-11,95950,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0640-3,MPLADS-SYN-0640,2026-07-27,56653,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0640-4,MPLADS-SYN-0640,2026-08-08,228141,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0641-1,MPLADS-SYN-0641,2026-07-08,107701,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0641-2,MPLADS-SYN-0641,2026-07-26,55765,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0641-3,MPLADS-SYN-0641,2026-06-10,41392,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0641-4,MPLADS-SYN-0641,2026-03-03,29526,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0641-5,MPLADS-SYN-0641,2026-07-25,73257,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0642-1,MPLADS-SYN-0642,2026-09-26,828602,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0642-2,MPLADS-SYN-0642,2026-09-15,339020,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0642-3,MPLADS-SYN-0642,2026-09-03,711734,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0643-1,MPLADS-SYN-0643,2026-06-29,291159,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0643-2,MPLADS-SYN-0643,2026-08-01,311276,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0643-3,MPLADS-SYN-0643,2026-11-25,150266,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0643-4,MPLADS-SYN-0643,2026-07-28,89518,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0643-5,MPLADS-SYN-0643,2026-11-23,203801,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0644-1,MPLADS-SYN-0644,2026-09-05,762668,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0644-2,MPLADS-SYN-0644,2026-11-15,1001341,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0644-3,MPLADS-SYN-0644,2026-10-10,295761,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0644-4,MPLADS-SYN-0644,2026-10-04,342802,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0644-5,MPLADS-SYN-0644,2026-12-07,669428,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0645-1,MPLADS-SYN-0645,2026-08-22,99322,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0645-2,MPLADS-SYN-0645,2026-07-19,56345,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0645-3,MPLADS-SYN-0645,2026-08-12,41090,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0645-4,MPLADS-SYN-0645,2026-08-17,61178,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0646-1,MPLADS-SYN-0646,2026-07-25,104862,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0646-2,MPLADS-SYN-0646,2026-08-01,201044,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0646-3,MPLADS-SYN-0646,2026-07-23,318948,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0647-1,MPLADS-SYN-0647,2027-01-05,62806,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0647-2,MPLADS-SYN-0647,2027-01-25,304394,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0648-1,MPLADS-SYN-0648,2026-09-25,221060,First Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0648-2,MPLADS-SYN-0648,2026-09-22,179489,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0648-3,MPLADS-SYN-0648,2027-01-16,82147,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0648-4,MPLADS-SYN-0648,2026-09-05,34218,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0648-5,MPLADS-SYN-0648,2026-09-30,186499,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0649-1,MPLADS-SYN-0649,2026-09-18,285097,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0649-2,MPLADS-SYN-0649,2026-08-06,976403,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0650-1,MPLADS-SYN-0650,2026-10-25,69119,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0650-2,MPLADS-SYN-0650,2026-08-23,202173,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0651-1,MPLADS-SYN-0651,2026-03-27,203153,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0651-2,MPLADS-SYN-0651,2026-04-04,189847,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0651-3,MPLADS-SYN-0651,2026-05-28,210380,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0651-4,MPLADS-SYN-0651,2026-04-25,141636,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0651-5,MPLADS-SYN-0651,2026-07-23,237712,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0652-1,MPLADS-SYN-0652,2026-11-18,152040,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0652-2,MPLADS-SYN-0652,2026-09-19,152511,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0652-3,MPLADS-SYN-0652,2026-10-19,81609,Running Bill,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0652-4,MPLADS-SYN-0652,2026-09-17,75992,Milestone Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0652-5,MPLADS-SYN-0652,2026-09-16,126766,First Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0653-1,MPLADS-SYN-0653,2026-03-20,148075,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0653-2,MPLADS-SYN-0653,2026-05-05,397625,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0654-1,MPLADS-SYN-0654,2026-04-16,217218,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0654-2,MPLADS-SYN-0654,2026-03-23,1107382,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0655-1,MPLADS-SYN-0655,2026-04-21,204437,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0655-2,MPLADS-SYN-0655,2026-07-20,695565,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0656-1,MPLADS-SYN-0656,2026-09-05,395845,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0656-2,MPLADS-SYN-0656,2026-11-12,251485,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0656-3,MPLADS-SYN-0656,2026-09-23,602169,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0657-1,MPLADS-SYN-0657,2026-05-27,67952,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0657-2,MPLADS-SYN-0657,2026-06-05,60654,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0657-3,MPLADS-SYN-0657,2026-06-21,30963,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0657-4,MPLADS-SYN-0657,2026-07-26,28764,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0657-5,MPLADS-SYN-0657,2026-07-01,44167,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0658-1,MPLADS-SYN-0658,2026-07-23,144422,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0658-2,MPLADS-SYN-0658,2026-07-17,98095,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0658-3,MPLADS-SYN-0658,2026-07-01,28626,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0658-4,MPLADS-SYN-0658,2026-07-27,118957,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0659-1,MPLADS-SYN-0659,2026-10-22,689585,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0659-2,MPLADS-SYN-0659,2026-09-09,1123915,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0660-1,MPLADS-SYN-0660,2026-01-25,310304,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0660-2,MPLADS-SYN-0660,2026-05-22,311074,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0660-3,MPLADS-SYN-0660,2026-03-06,112429,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0660-4,MPLADS-SYN-0660,2026-03-30,371393,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0661-1,MPLADS-SYN-0661,2026-05-14,246961,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0661-2,MPLADS-SYN-0661,2026-05-09,118059,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0661-3,MPLADS-SYN-0661,2026-05-13,314980,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0662-1,MPLADS-SYN-0662,2026-03-04,286711,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0662-2,MPLADS-SYN-0662,2026-06-19,576502,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0663-1,MPLADS-SYN-0663,2026-08-15,104408,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0663-2,MPLADS-SYN-0663,2026-11-12,299503,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0664-1,MPLADS-SYN-0664,2026-04-21,285357,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0664-2,MPLADS-SYN-0664,2026-03-29,370753,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0665-1,MPLADS-SYN-0665,2026-09-28,169121,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0665-2,MPLADS-SYN-0665,2026-12-14,118368,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0665-3,MPLADS-SYN-0665,2026-10-27,256446,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0666-1,MPLADS-SYN-0666,2026-09-27,176197,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0666-2,MPLADS-SYN-0666,2026-09-13,137992,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0666-3,MPLADS-SYN-0666,2026-07-15,50888,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0666-4,MPLADS-SYN-0666,2026-11-02,118858,Final Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0667-1,MPLADS-SYN-0667,2026-06-20,610082,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0667-2,MPLADS-SYN-0667,2026-06-29,432831,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0667-3,MPLADS-SYN-0667,2026-07-11,178399,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0667-4,MPLADS-SYN-0667,2026-07-06,182898,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0667-5,MPLADS-SYN-0667,2026-05-31,323790,Final Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0668-1,MPLADS-SYN-0668,2026-02-01,139953,First Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0668-2,MPLADS-SYN-0668,2026-03-29,105064,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0668-3,MPLADS-SYN-0668,2026-07-09,142583,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0669-1,MPLADS-SYN-0669,2026-12-10,1084369,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0669-2,MPLADS-SYN-0669,2026-12-29,692224,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0669-3,MPLADS-SYN-0669,2027-02-03,275271,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0669-4,MPLADS-SYN-0669,2026-09-29,214298,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0669-5,MPLADS-SYN-0669,2026-10-28,536438,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0670-1,MPLADS-SYN-0670,2026-05-05,268304,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0670-2,MPLADS-SYN-0670,2026-05-01,118096,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0670-3,MPLADS-SYN-0670,2026-05-12,218757,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0670-4,MPLADS-SYN-0670,2026-05-12,408843,Milestone Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0671-1,MPLADS-SYN-0671,2026-04-06,174621,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0671-2,MPLADS-SYN-0671,2026-07-11,230633,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0671-3,MPLADS-SYN-0671,2026-05-03,89362,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0671-4,MPLADS-SYN-0671,2026-08-23,66124,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0671-5,MPLADS-SYN-0671,2026-05-03,338518,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0672-1,MPLADS-SYN-0672,2026-08-03,174101,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0672-2,MPLADS-SYN-0672,2026-06-17,294899,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0673-1,MPLADS-SYN-0673,2026-04-04,140141,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0673-2,MPLADS-SYN-0673,2026-03-02,80902,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0673-3,MPLADS-SYN-0673,2026-02-25,100670,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0673-4,MPLADS-SYN-0673,2026-03-17,353220,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0674-1,MPLADS-SYN-0674,2026-05-14,55212,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0674-2,MPLADS-SYN-0674,2026-06-23,210649,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0675-1,MPLADS-SYN-0675,2026-09-06,754519,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0675-2,MPLADS-SYN-0675,2026-06-22,422909,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0675-3,MPLADS-SYN-0675,2026-07-15,695630,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0676-1,MPLADS-SYN-0676,2026-08-12,113491,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0676-2,MPLADS-SYN-0676,2026-08-27,226306,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0676-3,MPLADS-SYN-0676,2026-07-19,135304,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0676-4,MPLADS-SYN-0676,2026-06-03,38289,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0676-5,MPLADS-SYN-0676,2026-08-09,172610,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0677-1,MPLADS-SYN-0677,2026-07-21,343723,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0677-2,MPLADS-SYN-0677,2026-07-20,73126,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0677-3,MPLADS-SYN-0677,2026-07-27,383538,Final Payment,Municipal Council,SYNTHETIC_PROTOTYPE
PAY-0678-1,MPLADS-SYN-0678,2026-06-03,198175,First Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0678-2,MPLADS-SYN-0678,2026-05-28,272165,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0678-3,MPLADS-SYN-0678,2026-06-06,432309,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0679-1,MPLADS-SYN-0679,2026-07-17,386129,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0679-2,MPLADS-SYN-0679,2026-04-15,279251,First Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0679-3,MPLADS-SYN-0679,2026-06-17,219863,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0679-4,MPLADS-SYN-0679,2026-06-04,749649,Running Bill,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0680-1,MPLADS-SYN-0680,2026-12-26,573670,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0680-2,MPLADS-SYN-0680,2026-11-25,240415,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0680-3,MPLADS-SYN-0680,2026-12-07,104894,Final Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0680-4,MPLADS-SYN-0680,2027-01-23,89692,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0680-5,MPLADS-SYN-0680,2026-09-30,335603,Running Bill,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0681-1,MPLADS-SYN-0681,2026-06-18,40241,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0681-2,MPLADS-SYN-0681,2026-05-25,190132,Milestone Payment,Public Works Department,SYNTHETIC_PROTOTYPE
PAY-0682-1,MPLADS-SYN-0682,2027-01-14,208649,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0682-2,MPLADS-SYN-0682,2026-12-25,236573,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0682-3,MPLADS-SYN-0682,2026-10-20,545990,Running Bill,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0683-1,MPLADS-SYN-0683,2026-10-25,350353,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0683-2,MPLADS-SYN-0683,2026-11-29,167624,Running Bill,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0683-3,MPLADS-SYN-0683,2026-10-22,855315,Milestone Payment,District Health Office,SYNTHETIC_PROTOTYPE
PAY-0684-1,MPLADS-SYN-0684,2026-05-11,413574,Running Bill,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0684-2,MPLADS-SYN-0684,2026-05-08,508604,Final Payment,Municipal Corporation,SYNTHETIC_PROTOTYPE
PAY-0685-1,MPLADS-SYN-0685,2026-10-15,287327,Final Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0685-2,MPLADS-SYN-0685,2026-10-01,168762,Milestone Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0685-3,MPLADS-SYN-0685,2026-11-20,203823,Running Bill,Education Department,SYNTHETIC_PROTOTYPE
PAY-0685-4,MPLADS-SYN-0685,2027-02-15,117160,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0685-5,MPLADS-SYN-0685,2026-10-13,162928,First Payment,Education Department,SYNTHETIC_PROTOTYPE
PAY-0686-1,MPLADS-SYN-0686,2026-07-30,134039,First Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0686-2,MPLADS-SYN-0686,2026-07-08,232841,Milestone Payment,Rural Development Agency,SYNTHETIC_PROTOTYPE
PAY-0687-1,MPLADS-SYN-0687,2027-01-04,473031,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0687-2,MPLADS-SYN-0687,2026-12-16,237437,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0687-3,MPLADS-SYN-0687,2026-12-18,471464,Final Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
PAY-0688-1,MPLADS-SYN-0688,2026-06-25,255299,Milestone Payment,Zilla Parishad,SYNTHETIC_PROTOTYPE
