bid_id,tender_id,project_id,contractor_id,bid_amount,submission_date,eligibility_status,technical_score,financial_rank,bid_status
BID-002590,TND-00575,MPLADS-SYN-0575,CON-001,1558298.17,2026-01-16,Eligible,94.58,1,Not Selected
BID-002591,TND-00575,MPLADS-SYN-0575,CON-002,1569932.01,2026-01-16,Eligible,88.52,2,Selected
BID-002592,TND-00575,MPLADS-SYN-0575,CON-005,1626409.64,2026-01-16,Eligible,64.73,3,Not Selected
BID-002593,TND-00576,MPLADS-SYN-0576,CON-001,398265.65,2026-02-11,Ineligible,,,Ineligible
BID-002594,TND-00576,MPLADS-SYN-0576,CON-003,494106.21,2026-02-11,Eligible,89.35,4,Not Selected
BID-002595,TND-00576,MPLADS-SYN-0576,CON-002,405579.39,2026-02-11,Eligible,82.59,1,Not Selected
BID-002596,TND-00576,MPLADS-SYN-0576,CON-005,456921.98,2026-02-11,Eligible,80.77,3,Not Selected
BID-002597,TND-00576,MPLADS-SYN-0576,CON-004,500989.0,2026-02-11,Eligible,92.92,5,Not Selected
BID-002598,TND-00576,MPLADS-SYN-0576,CON-007,444098.38,2026-02-11,Eligible,63.68,2,Not Selected
BID-002599,TND-00577,MPLADS-SYN-0577,CON-001,3300048.57,2026-06-03,Eligible,89.92,1,Not Selected
BID-002600,TND-00577,MPLADS-SYN-0577,CON-002,3571976.43,2026-06-03,Eligible,94.93,2,Not Selected
BID-002601,TND-00578,MPLADS-SYN-0578,CON-005,809422.33,2025-12-11,Ineligible,,,Ineligible
BID-002602,TND-00578,MPLADS-SYN-0578,CON-007,757848.67,2025-12-11,Ineligible,,,Ineligible
BID-002603,TND-00578,MPLADS-SYN-0578,CON-004,686648.92,2025-12-11,Ineligible,,,Ineligible
BID-002604,TND-00578,MPLADS-SYN-0578,CON-002,733935.96,2025-12-11,Eligible,72.44,1,Selected
BID-002605,TND-00578,MPLADS-SYN-0578,CON-006,737845.16,2025-12-11,Eligible,90.54,2,Not Selected
BID-002606,TND-00579,MPLADS-SYN-0579,CON-001,1131631.14,2026-07-20,Eligible,86.49,5,Not Selected
BID-002607,TND-00579,MPLADS-SYN-0579,CON-005,973733.65,2026-07-20,Eligible,73.35,3,Not Selected
BID-002608,TND-00579,MPLADS-SYN-0579,CON-002,893623.79,2026-07-20,Eligible,76.05,1,Not Selected
BID-002609,TND-00579,MPLADS-SYN-0579,CON-006,1063010.89,2026-07-20,Eligible,91.64,4,Selected
BID-002610,TND-00579,MPLADS-SYN-0579,CON-007,1013988.0,2026-07-20,Ineligible,,,Ineligible
BID-002611,TND-00579,MPLADS-SYN-0579,CON-004,928838.95,2026-07-20,Eligible,69.45,2,Not Selected
BID-002612,TND-00580,MPLADS-SYN-0580,CON-007,1347066.35,2026-04-25,Eligible,90.67,2,Not Selected
BID-002613,TND-00580,MPLADS-SYN-0580,CON-005,1229822.2,2026-04-25,Eligible,66.8,1,Not Selected
BID-002614,TND-00580,MPLADS-SYN-0580,CON-001,1228028.02,2026-04-25,Ineligible,,,Ineligible
BID-002615,TND-00580,MPLADS-SYN-0580,CON-003,1462547.8,2026-04-25,Eligible,89.85,3,Not Selected
BID-002616,TND-00580,MPLADS-SYN-0580,CON-004,1376736.22,2026-04-25,Ineligible,,,Ineligible
BID-002617,TND-00580,MPLADS-SYN-0580,CON-006,1273920.55,2026-04-25,Ineligible,,,Ineligible
BID-002618,TND-00581,MPLADS-SYN-0581,CON-001,1419075.68,2026-07-10,Eligible,91.17,1,Not Selected
BID-002619,TND-00581,MPLADS-SYN-0581,CON-006,1678414.75,2026-07-10,Eligible,76.1,2,Not Selected
BID-002620,TND-00582,MPLADS-SYN-0582,CON-003,1982155.87,2026-01-23,Eligible,77.12,1,Not Selected
BID-002621,TND-00582,MPLADS-SYN-0582,CON-006,2307085.41,2026-01-23,Eligible,67.31,2,Submitted
BID-002622,TND-00583,MPLADS-SYN-0583,CON-004,2649930.85,2026-07-03,Eligible,90.36,1,Under Evaluation
BID-002623,TND-00583,MPLADS-SYN-0583,CON-005,3110706.81,2026-07-03,Eligible,67.0,3,Not Selected
BID-002624,TND-00583,MPLADS-SYN-0583,CON-003,2778128.96,2026-07-03,Eligible,64.12,2,Submitted
BID-002625,TND-00584,MPLADS-SYN-0584,CON-005,2367858.63,2026-04-26,Eligible,60.35,1,Not Selected
BID-002626,TND-00584,MPLADS-SYN-0584,CON-003,2826574.81,2026-04-26,Ineligible,,,Ineligible
BID-002627,TND-00585,MPLADS-SYN-0585,CON-002,859450.55,2025-11-26,Ineligible,,,Ineligible
BID-002628,TND-00585,MPLADS-SYN-0585,CON-003,918763.68,2025-11-26,Ineligible,,,Ineligible
BID-002629,TND-00586,MPLADS-SYN-0586,CON-005,1634531.52,2026-01-27,Eligible,62.56,2,Not Selected
BID-002630,TND-00586,MPLADS-SYN-0586,CON-004,1473932.03,2026-01-27,Eligible,70.68,1,Submitted
BID-002631,TND-00587,MPLADS-SYN-0587,CON-007,535102.45,2026-04-04,Ineligible,,,Ineligible
BID-002632,TND-00587,MPLADS-SYN-0587,CON-001,560155.12,2026-04-04,Eligible,88.9,2,Not Selected
BID-002633,TND-00587,MPLADS-SYN-0587,CON-006,558377.18,2026-04-04,Eligible,64.12,1,Not Selected
BID-002634,TND-00587,MPLADS-SYN-0587,CON-003,508573.27,2026-04-04,Ineligible,,,Ineligible
BID-002635,TND-00587,MPLADS-SYN-0587,CON-005,494853.05,2026-04-04,Ineligible,,,Ineligible
BID-002636,TND-00588,MPLADS-SYN-0588,CON-007,1428205.76,2026-05-27,Eligible,92.4,4,Not Selected
BID-002637,TND-00588,MPLADS-SYN-0588,CON-001,1514472.77,2026-05-27,Ineligible,,,Ineligible
BID-002638,TND-00588,MPLADS-SYN-0588,CON-002,1303552.38,2026-05-27,Eligible,94.94,2,Not Selected
BID-002639,TND-00588,MPLADS-SYN-0588,CON-005,1295051.71,2026-05-27,Eligible,68.69,1,Not Selected
BID-002640,TND-00588,MPLADS-SYN-0588,CON-004,1559895.81,2026-05-27,Ineligible,,,Ineligible
BID-002641,TND-00588,MPLADS-SYN-0588,CON-003,1403306.37,2026-05-27,Eligible,73.14,3,Selected
BID-002642,TND-00588,MPLADS-SYN-0588,CON-006,1495778.33,2026-05-27,Ineligible,,,Ineligible
BID-002643,TND-00589,MPLADS-SYN-0589,CON-007,471061.97,2026-07-03,Eligible,96.02,2,Not Selected
BID-002644,TND-00589,MPLADS-SYN-0589,CON-004,446853.55,2026-07-03,Eligible,64.69,1,Not Selected
BID-002645,TND-00589,MPLADS-SYN-0589,CON-003,494686.51,2026-07-03,Eligible,79.13,3,Not Selected
BID-002646,TND-00589,MPLADS-SYN-0589,CON-006,534831.24,2026-07-03,Eligible,90.28,4,Not Selected
BID-002647,TND-00589,MPLADS-SYN-0589,CON-002,547493.53,2026-07-03,Eligible,61.79,5,Not Selected
BID-002648,TND-00590,MPLADS-SYN-0590,CON-005,1102387.17,2026-04-20,Eligible,70.84,1,Not Selected
BID-002649,TND-00590,MPLADS-SYN-0590,CON-004,1150499.16,2026-04-20,Eligible,93.06,2,Not Selected
BID-002650,TND-00591,MPLADS-SYN-0591,CON-006,2079185.84,2026-02-14,Ineligible,,,Ineligible
BID-002651,TND-00591,MPLADS-SYN-0591,CON-001,2155997.59,2026-02-14,Ineligible,,,Ineligible
BID-002652,TND-00591,MPLADS-SYN-0591,CON-002,2388070.68,2026-02-14,Eligible,77.13,1,Not Selected
BID-002653,TND-00592,MPLADS-SYN-0592,CON-007,1550700.37,2026-05-25,Eligible,84.38,1,Not Selected
BID-002654,TND-00592,MPLADS-SYN-0592,CON-003,1781172.44,2026-05-25,Ineligible,,,Submitted
BID-002655,TND-00593,MPLADS-SYN-0593,CON-001,856731.83,2026-04-16,Eligible,94.11,2,Not Selected
BID-002656,TND-00593,MPLADS-SYN-0593,CON-007,900871.25,2026-04-16,Eligible,84.89,3,Not Selected
BID-002657,TND-00593,MPLADS-SYN-0593,CON-004,830586.77,2026-04-16,Eligible,83.06,1,Not Selected
BID-002658,TND-00593,MPLADS-SYN-0593,CON-003,908885.97,2026-04-16,Eligible,91.41,4,Not Selected
BID-002659,TND-00594,MPLADS-SYN-0594,CON-002,1162575.43,2026-05-01,Eligible,87.33,3,Under Evaluation
BID-002660,TND-00594,MPLADS-SYN-0594,CON-006,1131881.98,2026-05-01,Eligible,83.72,2,Under Evaluation
BID-002661,TND-00594,MPLADS-SYN-0594,CON-004,1052536.8,2026-05-01,Eligible,60.45,1,Under Evaluation
BID-002662,TND-00595,MPLADS-SYN-0595,CON-007,1337425.5,2026-02-25,Ineligible,,,Under Evaluation
BID-002663,TND-00595,MPLADS-SYN-0595,CON-006,1259105.46,2026-02-25,Eligible,94.39,2,Not Selected
BID-002664,TND-00595,MPLADS-SYN-0595,CON-005,1378832.05,2026-02-25,Eligible,70.6,3,Submitted
BID-002665,TND-00595,MPLADS-SYN-0595,CON-001,1187677.82,2026-02-25,Eligible,69.95,1,Under Evaluation
BID-002666,TND-00596,MPLADS-SYN-0596,CON-001,1879429.05,2026-06-17,Eligible,77.11,1,Not Selected
BID-002667,TND-00596,MPLADS-SYN-0596,CON-004,2029374.94,2026-06-17,Eligible,60.59,4,Not Selected
BID-002668,TND-00596,MPLADS-SYN-0596,CON-006,1981826.6,2026-06-17,Eligible,69.16,3,Selected
BID-002669,TND-00596,MPLADS-SYN-0596,CON-007,1937941.86,2026-06-17,Eligible,80.39,2,Not Selected
BID-002670,TND-00596,MPLADS-SYN-0596,CON-005,2114767.32,2026-06-17,Eligible,93.22,5,Not Selected
BID-002671,TND-00597,MPLADS-SYN-0597,CON-006,1208701.21,2026-04-22,Eligible,71.63,1,Not Selected
BID-002672,TND-00597,MPLADS-SYN-0597,CON-004,1490996.5,2026-04-22,Ineligible,,,Ineligible
BID-002673,TND-00597,MPLADS-SYN-0597,CON-003,1352783.56,2026-04-22,Eligible,91.83,2,Not Selected
BID-002674,TND-00597,MPLADS-SYN-0597,CON-005,1191582.4,2026-04-22,Ineligible,,,Ineligible
BID-002675,TND-00597,MPLADS-SYN-0597,CON-007,1387548.07,2026-04-22,Eligible,74.32,3,Not Selected
BID-002676,TND-00598,MPLADS-SYN-0598,CON-001,1132878.52,2026-02-04,Ineligible,,,Ineligible
BID-002677,TND-00598,MPLADS-SYN-0598,CON-006,1181760.87,2026-02-04,Eligible,70.18,1,Selected
BID-002678,TND-00598,MPLADS-SYN-0598,CON-005,1237560.59,2026-02-04,Eligible,82.51,2,Not Selected
BID-002679,TND-00599,MPLADS-SYN-0599,CON-002,791608.54,2026-08-18,Ineligible,,,Ineligible
BID-002680,TND-00599,MPLADS-SYN-0599,CON-004,668866.29,2026-08-18,Eligible,95.86,1,Selected
BID-002681,TND-00599,MPLADS-SYN-0599,CON-001,773483.34,2026-08-18,Eligible,79.65,4,Not Selected
BID-002682,TND-00599,MPLADS-SYN-0599,CON-007,763363.37,2026-08-18,Eligible,87.04,2,Not Selected
BID-002683,TND-00599,MPLADS-SYN-0599,CON-006,771623.94,2026-08-18,Eligible,66.38,3,Not Selected
BID-002684,TND-00600,MPLADS-SYN-0600,CON-001,1903808.33,2026-05-05,Eligible,66.68,2,Not Selected
BID-002685,TND-00600,MPLADS-SYN-0600,CON-006,1896677.77,2026-05-05,Eligible,86.28,1,Not Selected
BID-002686,TND-00601,MPLADS-SYN-0601,CON-003,1358934.61,2026-03-17,Ineligible,,,Ineligible
BID-002687,TND-00601,MPLADS-SYN-0601,CON-004,1399054.42,2026-03-17,Eligible,60.43,3,Selected
BID-002688,TND-00601,MPLADS-SYN-0601,CON-001,1184427.88,2026-03-17,Eligible,67.2,1,Not Selected
BID-002689,TND-00601,MPLADS-SYN-0601,CON-007,1286463.4,2026-03-17,Eligible,70.97,2,Not Selected
BID-002690,TND-00601,MPLADS-SYN-0601,CON-006,1467871.52,2026-03-17,Eligible,94.11,4,Not Selected
BID-002691,TND-00602,MPLADS-SYN-0602,CON-003,363703.8,2026-02-20,Eligible,82.41,1,Not Selected
BID-002692,TND-00602,MPLADS-SYN-0602,CON-002,373960.54,2026-02-20,Ineligible,,,Ineligible
BID-002693,TND-00603,MPLADS-SYN-0603,CON-002,760412.65,2026-03-30,Eligible,90.02,3,Not Selected
BID-002694,TND-00603,MPLADS-SYN-0603,CON-006,704148.19,2026-03-30,Eligible,89.38,2,Not Selected
BID-002695,TND-00603,MPLADS-SYN-0603,CON-004,700464.85,2026-03-30,Ineligible,,,Submitted
BID-002696,TND-00603,MPLADS-SYN-0603,CON-001,697719.2,2026-03-30,Eligible,96.19,1,Under Evaluation
BID-002697,TND-00603,MPLADS-SYN-0603,CON-003,817606.89,2026-03-30,Ineligible,,,Submitted
BID-002698,TND-00604,MPLADS-SYN-0604,CON-003,2577592.19,2026-01-20,Ineligible,,,Under Evaluation
BID-002699,TND-00604,MPLADS-SYN-0604,CON-007,2467182.29,2026-01-20,Eligible,94.39,1,Submitted
BID-002700,TND-00604,MPLADS-SYN-0604,CON-001,2550784.01,2026-01-20,Eligible,92.97,2,Under Evaluation
BID-002701,TND-00605,MPLADS-SYN-0605,CON-005,1425704.01,2026-03-19,Eligible,90.69,3,Not Selected
BID-002702,TND-00605,MPLADS-SYN-0605,CON-007,1281037.5,2026-03-19,Eligible,75.16,1,Not Selected
BID-002703,TND-00605,MPLADS-SYN-0605,CON-002,1370832.09,2026-03-19,Eligible,89.35,2,Not Selected
BID-002704,TND-00606,MPLADS-SYN-0606,CON-004,464590.43,2026-04-04,Ineligible,,,Not Selected
BID-002705,TND-00606,MPLADS-SYN-0606,CON-001,484759.83,2026-04-04,Ineligible,,,Submitted
BID-002706,TND-00606,MPLADS-SYN-0606,CON-006,445138.68,2026-04-04,Ineligible,,,Submitted
BID-002707,TND-00606,MPLADS-SYN-0606,CON-005,461534.65,2026-04-04,Ineligible,,,Not Selected
BID-002708,TND-00606,MPLADS-SYN-0606,CON-002,464761.94,2026-04-04,Eligible,80.11,1,Under Evaluation
BID-002709,TND-00606,MPLADS-SYN-0606,CON-003,479650.06,2026-04-04,Ineligible,,,Not Selected
BID-002710,TND-00607,MPLADS-SYN-0607,CON-001,2747252.15,2026-07-08,Ineligible,,,Under Evaluation
BID-002711,TND-00607,MPLADS-SYN-0607,CON-006,2704465.17,2026-07-08,Eligible,60.85,1,Submitted
BID-002712,TND-00607,MPLADS-SYN-0607,CON-004,2754710.62,2026-07-08,Ineligible,,,Not Selected
BID-002713,TND-00607,MPLADS-SYN-0607,CON-003,3289560.4,2026-07-08,Eligible,92.27,3,Under Evaluation
BID-002714,TND-00607,MPLADS-SYN-0607,CON-007,3184537.19,2026-07-08,Eligible,60.56,2,Under Evaluation
BID-002715,TND-00608,MPLADS-SYN-0608,CON-007,1197879.35,2025-12-07,Eligible,77.5,3,Not Selected
BID-002716,TND-00608,MPLADS-SYN-0608,CON-004,1243856.1,2025-12-07,Eligible,85.5,4,Not Selected
BID-002717,TND-00608,MPLADS-SYN-0608,CON-001,1140995.24,2025-12-07,Eligible,74.63,1,Selected
BID-002718,TND-00608,MPLADS-SYN-0608,CON-003,1156123.23,2025-12-07,Eligible,63.67,2,Not Selected
BID-002719,TND-00608,MPLADS-SYN-0608,CON-002,1313534.2,2025-12-07,Eligible,70.65,5,Not Selected
BID-002720,TND-00608,MPLADS-SYN-0608,CON-005,1292757.91,2025-12-07,Ineligible,,,Ineligible
BID-002721,TND-00609,MPLADS-SYN-0609,CON-007,1051020.56,2026-02-27,Eligible,93.5,1,Not Selected
BID-002722,TND-00609,MPLADS-SYN-0609,CON-004,1304807.42,2026-02-27,Eligible,87.79,6,Not Selected
BID-002723,TND-00609,MPLADS-SYN-0609,CON-002,1109086.32,2026-02-27,Eligible,91.29,3,Submitted
BID-002724,TND-00609,MPLADS-SYN-0609,CON-001,1133349.96,2026-02-27,Eligible,78.47,4,Under Evaluation
BID-002725,TND-00609,MPLADS-SYN-0609,CON-003,1281090.02,2026-02-27,Eligible,89.62,5,Under Evaluation
BID-002726,TND-00609,MPLADS-SYN-0609,CON-005,1066741.76,2026-02-27,Eligible,92.09,2,Submitted
BID-002727,TND-00610,MPLADS-SYN-0610,CON-003,1260966.79,2026-02-25,Eligible,75.17,2,Not Selected
BID-002728,TND-00610,MPLADS-SYN-0610,CON-006,1319228.93,2026-02-25,Eligible,70.45,3,Under Evaluation
BID-002729,TND-00610,MPLADS-SYN-0610,CON-005,1053116.55,2026-02-25,Eligible,91.44,1,Submitted
BID-002730,TND-00610,MPLADS-SYN-0610,CON-001,1121926.07,2026-02-25,Ineligible,,,Submitted
BID-002731,TND-00611,MPLADS-SYN-0611,CON-004,739580.67,2026-04-07,Eligible,60.19,2,Selected
BID-002732,TND-00611,MPLADS-SYN-0611,CON-007,601845.5,2026-04-07,Eligible,66.11,1,Not Selected
BID-002733,TND-00611,MPLADS-SYN-0611,CON-005,631663.53,2026-04-07,Ineligible,,,Ineligible
BID-002734,TND-00612,MPLADS-SYN-0612,CON-002,666844.27,2026-01-20,Eligible,63.48,3,Not Selected
BID-002735,TND-00612,MPLADS-SYN-0612,CON-001,655769.56,2026-01-20,Eligible,83.2,2,Not Selected
BID-002736,TND-00612,MPLADS-SYN-0612,CON-003,700233.68,2026-01-20,Eligible,97.28,5,Not Selected
BID-002737,TND-00612,MPLADS-SYN-0612,CON-007,669394.65,2026-01-20,Eligible,67.07,4,Selected
BID-002738,TND-00612,MPLADS-SYN-0612,CON-004,574343.69,2026-01-20,Eligible,88.27,1,Not Selected
BID-002739,TND-00612,MPLADS-SYN-0612,CON-005,598523.11,2026-01-20,Ineligible,,,Ineligible
BID-002740,TND-00613,MPLADS-SYN-0613,CON-001,2007498.22,2026-01-07,Eligible,93.34,5,Selected
BID-002741,TND-00613,MPLADS-SYN-0613,CON-004,1818106.14,2026-01-07,Eligible,81.35,4,Not Selected
BID-002742,TND-00613,MPLADS-SYN-0613,CON-002,1705207.18,2026-01-07,Eligible,68.63,1,Not Selected
BID-002743,TND-00613,MPLADS-SYN-0613,CON-003,1850980.83,2026-01-07,Ineligible,,,Ineligible
BID-002744,TND-00613,MPLADS-SYN-0613,CON-006,1744541.0,2026-01-07,Eligible,92.88,3,Not Selected
BID-002745,TND-00613,MPLADS-SYN-0613,CON-007,1744047.19,2026-01-07,Eligible,82.62,2,Not Selected
BID-002746,TND-00614,MPLADS-SYN-0614,CON-002,4077469.91,2026-01-26,Eligible,96.45,3,Not Selected
BID-002747,TND-00614,MPLADS-SYN-0614,CON-004,4035792.85,2026-01-26,Eligible,97.14,2,Not Selected
BID-002748,TND-00614,MPLADS-SYN-0614,CON-001,3467102.66,2026-01-26,Eligible,90.82,1,Not Selected
BID-002749,TND-00615,MPLADS-SYN-0615,CON-001,1804841.88,2025-12-08,Eligible,69.8,2,Submitted
BID-002750,TND-00615,MPLADS-SYN-0615,CON-007,1507364.22,2025-12-08,Eligible,85.23,1,Not Selected
BID-002751,TND-00616,MPLADS-SYN-0616,CON-003,1607375.65,2025-12-29,Eligible,89.03,2,Not Selected
BID-002752,TND-00616,MPLADS-SYN-0616,CON-005,1805698.6,2025-12-29,Eligible,75.99,4,Submitted
BID-002753,TND-00616,MPLADS-SYN-0616,CON-001,1479353.27,2025-12-29,Eligible,76.55,1,Not Selected
BID-002754,TND-00616,MPLADS-SYN-0616,CON-007,1772129.39,2025-12-29,Ineligible,,,Submitted
BID-002755,TND-00616,MPLADS-SYN-0616,CON-002,1704992.27,2025-12-29,Eligible,97.87,3,Not Selected
BID-002756,TND-00616,MPLADS-SYN-0616,CON-006,1834400.68,2025-12-29,Eligible,71.54,5,Not Selected
BID-002757,TND-00617,MPLADS-SYN-0617,CON-002,2179077.27,2026-06-16,Eligible,72.57,3,Not Selected
BID-002758,TND-00617,MPLADS-SYN-0617,CON-006,1743801.85,2026-06-16,Eligible,95.23,1,Selected
BID-002759,TND-00617,MPLADS-SYN-0617,CON-003,2072867.4,2026-06-16,Ineligible,,,Ineligible
BID-002760,TND-00617,MPLADS-SYN-0617,CON-007,1898853.57,2026-06-16,Eligible,73.39,2,Not Selected
BID-002761,TND-00617,MPLADS-SYN-0617,CON-004,1900932.15,2026-06-16,Ineligible,,,Ineligible
BID-002762,TND-00618,MPLADS-SYN-0618,CON-002,1150784.94,2026-08-19,Eligible,95.6,1,Not Selected
BID-002763,TND-00618,MPLADS-SYN-0618,CON-004,1452030.75,2026-08-19,Eligible,61.62,3,Submitted
BID-002764,TND-00618,MPLADS-SYN-0618,CON-006,1359768.62,2026-08-19,Eligible,61.05,2,Not Selected
BID-002765,TND-00619,MPLADS-SYN-0619,CON-007,1508637.82,2026-06-27,Eligible,82.84,4,Not Selected
BID-002766,TND-00619,MPLADS-SYN-0619,CON-001,1420120.63,2026-06-27,Eligible,72.48,3,Not Selected
BID-002767,TND-00619,MPLADS-SYN-0619,CON-002,1283988.85,2026-06-27,Ineligible,,,Ineligible
BID-002768,TND-00619,MPLADS-SYN-0619,CON-004,1418487.06,2026-06-27,Eligible,86.1,2,Not Selected
BID-002769,TND-00619,MPLADS-SYN-0619,CON-005,1243058.79,2026-06-27,Eligible,75.43,1,Not Selected
BID-002770,TND-00620,MPLADS-SYN-0620,CON-005,3801527.07,2026-07-17,Eligible,86.55,3,Not Selected
BID-002771,TND-00620,MPLADS-SYN-0620,CON-007,3065178.89,2026-07-17,Eligible,97.93,1,Not Selected
BID-002772,TND-00620,MPLADS-SYN-0620,CON-003,3777812.55,2026-07-17,Eligible,66.93,2,Not Selected
BID-002773,TND-00621,MPLADS-SYN-0621,CON-007,980449.44,2026-03-31,Eligible,94.45,3,Not Selected
BID-002774,TND-00621,MPLADS-SYN-0621,CON-006,861815.64,2026-03-31,Eligible,76.73,1,Not Selected
BID-002775,TND-00621,MPLADS-SYN-0621,CON-003,986837.26,2026-03-31,Eligible,61.22,4,Not Selected
BID-002776,TND-00621,MPLADS-SYN-0621,CON-001,846979.5,2026-03-31,Ineligible,,,Ineligible
BID-002777,TND-00621,MPLADS-SYN-0621,CON-004,804975.4,2026-03-31,Ineligible,,,Ineligible
BID-002778,TND-00621,MPLADS-SYN-0621,CON-002,943962.43,2026-03-31,Eligible,77.62,2,Not Selected
BID-002779,TND-00622,MPLADS-SYN-0622,CON-004,1010978.32,2026-01-23,Eligible,85.32,2,Not Selected
BID-002780,TND-00622,MPLADS-SYN-0622,CON-007,1057308.4,2026-01-23,Eligible,60.37,4,Not Selected
BID-002781,TND-00622,MPLADS-SYN-0622,CON-005,948167.6,2026-01-23,Eligible,96.85,1,Not Selected
BID-002782,TND-00622,MPLADS-SYN-0622,CON-003,1043215.34,2026-01-23,Eligible,67.72,3,Selected
BID-002783,TND-00623,MPLADS-SYN-0623,CON-007,1619435.35,2026-01-16,Eligible,62.45,1,Not Selected
BID-002784,TND-00623,MPLADS-SYN-0623,CON-001,1853097.7,2026-01-16,Eligible,96.31,2,Not Selected
BID-002785,TND-00623,MPLADS-SYN-0623,CON-002,2063528.26,2026-01-16,Eligible,93.46,4,Not Selected
BID-002786,TND-00623,MPLADS-SYN-0623,CON-004,1887801.75,2026-01-16,Eligible,96.47,3,Not Selected
BID-002787,TND-00624,MPLADS-SYN-0624,CON-003,1164511.92,2026-02-20,Eligible,80.78,4,Not Selected
BID-002788,TND-00624,MPLADS-SYN-0624,CON-006,1214553.0,2026-02-20,Ineligible,,,Ineligible
BID-002789,TND-00624,MPLADS-SYN-0624,CON-002,1080516.54,2026-02-20,Eligible,97.85,1,Not Selected
BID-002790,TND-00624,MPLADS-SYN-0624,CON-004,1150781.38,2026-02-20,Eligible,87.23,3,Selected
BID-002791,TND-00624,MPLADS-SYN-0624,CON-001,1285142.91,2026-02-20,Eligible,81.67,5,Not Selected
BID-002792,TND-00624,MPLADS-SYN-0624,CON-005,1088247.93,2026-02-20,Eligible,92.75,2,Not Selected
BID-002793,TND-00624,MPLADS-SYN-0624,CON-007,1009050.8,2026-02-20,Ineligible,,,Ineligible
BID-002794,TND-00625,MPLADS-SYN-0625,CON-004,3880941.76,2026-04-23,Eligible,97.44,2,Not Selected
BID-002795,TND-00625,MPLADS-SYN-0625,CON-003,4149393.28,2026-04-23,Eligible,94.16,6,Not Selected
BID-002796,TND-00625,MPLADS-SYN-0625,CON-006,4004723.17,2026-04-23,Eligible,77.46,3,Not Selected
BID-002797,TND-00625,MPLADS-SYN-0625,CON-002,4084206.78,2026-04-23,Eligible,83.85,5,Not Selected
BID-002798,TND-00625,MPLADS-SYN-0625,CON-005,4538716.71,2026-04-23,Eligible,68.32,7,Not Selected
BID-002799,TND-00625,MPLADS-SYN-0625,CON-007,4046827.74,2026-04-23,Eligible,92.53,4,Selected
BID-002800,TND-00625,MPLADS-SYN-0625,CON-001,3877438.93,2026-04-23,Eligible,81.71,1,Not Selected
BID-002801,TND-00626,MPLADS-SYN-0626,CON-005,1757661.37,2025-12-31,Eligible,84.21,1,Submitted
BID-002802,TND-00626,MPLADS-SYN-0626,CON-007,2223128.37,2025-12-31,Ineligible,,,Not Selected
BID-002803,TND-00626,MPLADS-SYN-0626,CON-006,1863171.2,2025-12-31,Eligible,93.68,2,Submitted
BID-002804,TND-00627,MPLADS-SYN-0627,CON-001,1240172.62,2026-03-15,Ineligible,,,Under Evaluation
BID-002805,TND-00627,MPLADS-SYN-0627,CON-003,1234590.86,2026-03-15,Eligible,66.5,4,Submitted
BID-002806,TND-00627,MPLADS-SYN-0627,CON-004,1199714.53,2026-03-15,Ineligible,,,Under Evaluation
BID-002807,TND-00627,MPLADS-SYN-0627,CON-006,1034571.26,2026-03-15,Eligible,96.22,2,Submitted
BID-002808,TND-00627,MPLADS-SYN-0627,CON-005,1055678.12,2026-03-15,Eligible,93.62,3,Submitted
BID-002809,TND-00627,MPLADS-SYN-0627,CON-007,1027024.94,2026-03-15,Eligible,79.79,1,Under Evaluation
BID-002810,TND-00628,MPLADS-SYN-0628,CON-001,3145251.18,2026-07-02,Eligible,66.88,1,Not Selected
BID-002811,TND-00628,MPLADS-SYN-0628,CON-004,3323782.08,2026-07-02,Eligible,63.76,2,Not Selected
BID-002812,TND-00628,MPLADS-SYN-0628,CON-005,3639389.52,2026-07-02,Eligible,62.57,4,Not Selected
BID-002813,TND-00628,MPLADS-SYN-0628,CON-007,3736239.53,2026-07-02,Eligible,79.85,5,Not Selected
BID-002814,TND-00628,MPLADS-SYN-0628,CON-003,3738804.26,2026-07-02,Eligible,86.08,6,Not Selected
BID-002815,TND-00628,MPLADS-SYN-0628,CON-002,3440108.89,2026-07-02,Eligible,64.04,3,Selected
BID-002816,TND-00629,MPLADS-SYN-0629,CON-001,305003.62,2026-02-21,Eligible,80.92,1,Not Selected
BID-002817,TND-00629,MPLADS-SYN-0629,CON-004,320100.58,2026-02-21,Eligible,88.49,2,Not Selected
BID-002818,TND-00630,MPLADS-SYN-0630,CON-005,550532.66,2026-08-07,Eligible,62.55,4,Not Selected
BID-002819,TND-00630,MPLADS-SYN-0630,CON-004,602124.8,2026-08-07,Eligible,79.32,7,Not Selected
BID-002820,TND-00630,MPLADS-SYN-0630,CON-001,547509.11,2026-08-07,Eligible,90.54,3,Not Selected
BID-002821,TND-00630,MPLADS-SYN-0630,CON-007,505465.26,2026-08-07,Eligible,92.92,2,Not Selected
BID-002822,TND-00630,MPLADS-SYN-0630,CON-003,557886.52,2026-08-07,Eligible,66.39,5,Not Selected
BID-002823,TND-00630,MPLADS-SYN-0630,CON-002,571174.0,2026-08-07,Eligible,60.05,6,Selected
BID-002824,TND-00630,MPLADS-SYN-0630,CON-006,491924.44,2026-08-07,Eligible,83.37,1,Not Selected
BID-002825,TND-00631,MPLADS-SYN-0631,CON-004,1335185.04,2026-05-31,Eligible,85.17,2,Submitted
